coarse_fem_exact_H1s,coarse_fem_exact_L2,fem_exact_H1s,fem_exact_L2,msfem_L2,msfem_coarse_fem_H1s,msfem_coarse_fem_L2,msfem_exact_H1s,msfem_exact_L2,msfem_fem_H1s,msfem_fem_L2,
1.48399,0.0362223,0.387751,0.00403752,0.487636,1.36933,0.0337193,0.59639,0.0124546,0.454296,0.00845703,
