threads,ranks,msfem.Elliptic_MsFEM_Solver.apply_avg_usr,msfem.Elliptic_MsFEM_Solver.apply_max_usr,msfem.Elliptic_MsFEM_Solver.apply_avg_wall,msfem.Elliptic_MsFEM_Solver.apply_max_wall,msfem.Elliptic_MsFEM_Solver.apply_avg_sys,msfem.Elliptic_MsFEM_Solver.apply_max_sys,msfem.algorithm_avg_usr,msfem.algorithm_max_usr,msfem.algorithm_avg_wall,msfem.algorithm_max_wall,msfem.algorithm_avg_sys,msfem.algorithm_max_sys,msfem.all_avg_usr,msfem.all_max_usr,msfem.all_avg_wall,msfem.all_max_wall,msfem.all_avg_sys,msfem.all_max_sys,msfem.coarse.assemble_avg_usr,msfem.coarse.assemble_max_usr,msfem.coarse.assemble_avg_wall,msfem.coarse.assemble_max_wall,msfem.coarse.assemble_avg_sys,msfem.coarse.assemble_max_sys,msfem.coarse.linearSolver_avg_usr,msfem.coarse.linearSolver_max_usr,msfem.coarse.linearSolver_avg_wall,msfem.coarse.linearSolver_max_wall,msfem.coarse.linearSolver_avg_sys,msfem.coarse.linearSolver_max_sys,msfem.coarse.solve_avg_usr,msfem.coarse.solve_max_usr,msfem.coarse.solve_avg_wall,msfem.coarse.solve_max_wall,msfem.coarse.solve_avg_sys,msfem.coarse.solve_max_sys,msfem.idFine_avg_usr,msfem.idFine_max_usr,msfem.idFine_avg_wall,msfem.idFine_max_wall,msfem.idFine_avg_sys,msfem.idFine_max_sys,msfem.local.solve_for_all_cells_avg_usr,msfem.local.solve_for_all_cells_max_usr,msfem.local.solve_for_all_cells_avg_wall,msfem.local.solve_for_all_cells_max_wall,msfem.local.solve_for_all_cells_avg_sys,msfem.local.solve_for_all_cells_max_sys,msfem.local_grids_avg_usr,msfem.local_grids_max_usr,msfem.local_grids_avg_wall,msfem.local_grids_max_wall,msfem.local_grids_avg_sys,msfem.local_grids_max_sys,msfem.setup.grid_avg_usr,msfem.setup.grid_max_usr,msfem.setup.grid_avg_wall,msfem.setup.grid_max_wall,msfem.setup.grid_avg_sys,msfem.setup.grid_max_sys,msfem.setup.problem_avg_usr,msfem.setup.problem_max_usr,msfem.setup.problem_avg_wall,msfem.setup.problem_max_wall,msfem.setup.problem_avg_sys,msfem.setup.problem_max_sys,proxy.add_avg_usr,proxy.add_max_usr,proxy.add_avg_wall,proxy.add_max_wall,proxy.add_avg_sys,proxy.add_max_sys
1,1792,408459,409440,411493,412387,2072.96,2440,409105,414030,434088,434990,2098.68,2470,409105,414030,434088,434990,2098.73,2470,226386,235000,226915,235526,14.5592,50,32794.9,47940,33051.5,48302,183.41,440,32795,47940,33051.5,48302,183.41,440,6944.47,7760,6968.34,7778,7.37165,30,130335,154520,132522,156890,1860.12,2240,3.69978,10,4.63114,8,1.50112,10,634.012,5480,22573.5,22592,23.5156,70,0.106027,10,0,0,0.0558036,10,11967.7,12740,12002.7,12770,7.39397,20

