coarse_fem_exact_H1s,coarse_fem_exact_L2,fem_exact_H1s,fem_exact_L2,msfem_L2,msfem_coarse_fem_H1s,msfem_coarse_fem_L2,msfem_exact_H1s,msfem_exact_L2,msfem_fem_H1s,msfem_fem_L2,
1.87912,0.10162,1.53679,0.0241519,0.376273,2.14719,0.223656,1.92221,0.124761,1.26842,0.102155,
