threads,ranks,msfem.Elliptic_MsFEM_Solver.apply_avg_usr,msfem.Elliptic_MsFEM_Solver.apply_max_usr,msfem.Elliptic_MsFEM_Solver.apply_avg_wall,msfem.Elliptic_MsFEM_Solver.apply_max_wall,msfem.Elliptic_MsFEM_Solver.apply_avg_sys,msfem.Elliptic_MsFEM_Solver.apply_max_sys,msfem.algorithm_avg_usr,msfem.algorithm_max_usr,msfem.algorithm_avg_wall,msfem.algorithm_max_wall,msfem.algorithm_avg_sys,msfem.algorithm_max_sys,msfem.all_avg_usr,msfem.all_max_usr,msfem.all_avg_wall,msfem.all_max_wall,msfem.all_avg_sys,msfem.all_max_sys,msfem.coarse.assemble_avg_usr,msfem.coarse.assemble_max_usr,msfem.coarse.assemble_avg_wall,msfem.coarse.assemble_max_wall,msfem.coarse.assemble_avg_sys,msfem.coarse.assemble_max_sys,msfem.coarse.linearSolver_avg_usr,msfem.coarse.linearSolver_max_usr,msfem.coarse.linearSolver_avg_wall,msfem.coarse.linearSolver_max_wall,msfem.coarse.linearSolver_avg_sys,msfem.coarse.linearSolver_max_sys,msfem.coarse.solve_avg_usr,msfem.coarse.solve_max_usr,msfem.coarse.solve_avg_wall,msfem.coarse.solve_max_wall,msfem.coarse.solve_avg_sys,msfem.coarse.solve_max_sys,msfem.idFine_avg_usr,msfem.idFine_max_usr,msfem.idFine_avg_wall,msfem.idFine_max_wall,msfem.idFine_avg_sys,msfem.idFine_max_sys,msfem.local.solve_for_all_cells_avg_usr,msfem.local.solve_for_all_cells_max_usr,msfem.local.solve_for_all_cells_avg_wall,msfem.local.solve_for_all_cells_max_wall,msfem.local.solve_for_all_cells_avg_sys,msfem.local.solve_for_all_cells_max_sys,msfem.local_grids_avg_usr,msfem.local_grids_max_usr,msfem.local_grids_avg_wall,msfem.local_grids_max_wall,msfem.local_grids_avg_sys,msfem.local_grids_max_sys,msfem.setup.grid_avg_usr,msfem.setup.grid_max_usr,msfem.setup.grid_avg_wall,msfem.setup.grid_max_wall,msfem.setup.grid_avg_sys,msfem.setup.grid_max_sys,msfem.setup.problem_avg_usr,msfem.setup.problem_max_usr,msfem.setup.problem_avg_wall,msfem.setup.problem_max_wall,msfem.setup.problem_avg_sys,msfem.setup.problem_max_sys,proxy.add_avg_usr,proxy.add_max_usr,proxy.add_avg_wall,proxy.add_max_wall,proxy.add_avg_sys,proxy.add_max_sys
1,7168,122139,123390,123149,124281,708.584,1000,133898,147280,210124,211098,799.932,1140,133899,147280,210124,211098,799.985,1140,59205.6,70820,59342.5,70988,2.82366,60,58.8853,80,70.9766,71,2.56557,20,58.9021,80,70.9766,71,2.57115,20,1737.33,2490,1743,2491,1.88756,20,33656.3,47890,34292.4,48671,546.049,790,0.961217,10,0.350865,1,0.160435,10,11755.6,25210,85997,86148,90.5539,390,0.259487,10,0,0,0.0558036,10,3002.12,3840,3010.49,3854,1.8736,20

