coarse_fem_exact_H1s,coarse_fem_exact_L2,fem_exact_H1s,fem_exact_L2,msfem_L2,msfem_coarse_fem_H1s,msfem_coarse_fem_L2,msfem_exact_H1s,msfem_exact_L2,msfem_fem_H1s,msfem_fem_L2,
1.60029,0.127973,1.34972,0.032555,0.445181,0.815685,0.0732906,1.3913,0.055049,0.511939,0.0228506,
