coarse_fem_exact_H1s,coarse_fem_exact_L2,fem_exact_H1s,fem_exact_L2,msfem_L2,msfem_coarse_fem_H1s,msfem_coarse_fem_L2,msfem_exact_H1s,msfem_exact_L2,msfem_fem_H1s,msfem_fem_L2,
0.311429,0.00233921,0.0194763,9.14078e-06,0.509685,0.0769913,0.00394136,0.324051,0.00598454,0.323466,0.00597716,
