coarse_fem_exact_H1s,coarse_fem_exact_L2,fem_exact_H1s,fem_exact_L2,msfem_L2,msfem_coarse_fem_H1s,msfem_coarse_fem_L2,msfem_exact_H1s,msfem_exact_L2,msfem_fem_H1s,msfem_fem_L2,
1.80575,0.141408,1.82905,0.0109863,0.361791,2.62326,0.279902,1.9945,0.138838,1.44859,0.134848,
