coarse_fem_exact_H1s,coarse_fem_exact_L2,fem_exact_H1s,fem_exact_L2,msfem_L2,msfem_coarse_fem_H1s,msfem_coarse_fem_L2,msfem_exact_H1s,msfem_exact_L2,msfem_fem_H1s,msfem_fem_L2,
0.311429,0.00233921,0.0194763,9.14078e-06,0.508997,0.131079,0.00463297,0.338827,0.00663533,0.338268,0.00662798,
